raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,officer_id_hash,type,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,vehicle_registration_state,notes,year,month,subject_race_asian/pacific islander,subject_race_black,subject_race_hispanic,subject_race_other,subject_race_unknown,subject_race_white,subject_sex_female,subject_sex_male,violation_child restraint,violation_investigative stop,violation_moving traffic violation,violation_parking violation,violation_registration,violation_safety violation,violation_seatbelt violation,violation_vehicle equipment violation,subject_race,subject_sex,violation,stardate
545686,2011-08-01,16:26:00,"4040 HILLSBORO PIKE, NASHVILLE, TN, 37215",36.1030136,-86.8160821,8.0,6405.0,825.0,23.0,8e6e05f1aa,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2011-08-01 16:26:00
1569235,2014-01-01,23:30:00,"I 24 E & HAYWOOD LN, NASHVILLE, TN, 37211",36.0694421,-86.69077810000002,3.0,8708.0,321.0,62.0,6761423fb7,vehicular,True,False,False,arrest,0.0,0.0,0.0,True,True,True,True,other,TN,DUI,2014,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,black,male,investigative stop,2014-01-01 23:30:00
2554061,2016-09-01,19:45:00,"310 W TRINITY LN, NASHVILLE, TN, 37207",36.2063999,-86.78052690000001,6.0,3007.0,621.0,39.0,070653f6bf,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2016,9,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,black,female,registration,2016-09-01 19:45:00
1847387,2014-09-01,11:13:00,"I 24 E & SHELBY AVE, NASHVILLE, TN, 37213",36.1663027,-86.7664202,4.0,1104.0,413.0,23.0,2911bddbd9,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,9,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,white,female,registration,2014-09-01 11:13:00
2256576,2015-09-01,16:54:00,"8TH AVE S & GLEAVES ST, NASHVILLE, TN, 37203",36.1518073,-86.77926339999998,4.0,4023.0,423.0,22.0,a9b7a026f0,vehicular,False,False,True,warning,,,,False,False,False,False,,,,2015,9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2015-09-01 16:54:00
174181,2010-08-01,09:35:00,"4820 FRANKLIN PIKE, NASHVILLE, TN, 37220",36.0792541,-86.7725928,,,,38.0,356215c917,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2010-08-01 09:35:00
1490854,2013-10-01,08:35:00,"427 HARDING PL, , TN, 37211",36.0784753,-86.7285986,8.0,8609.0,831.0,26.0,f6a9921e6e,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2013-10-01 08:35:00
2160795,2015-06-01,17:07:00,"DUTCHMANS DR & HIGHLAND VIEW DR, HERMITAGE, , 37076",36.2054277,-86.6017445,,,,24.0,30042afedf,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,black,female,safety violation,2015-06-01 17:07:00
2155701,2015-06-01,15:58:00,"MYRTLEWOOD DR & OLD HICKORY BLVD, NASHVILLE, TN, 37211",36.0395186,-86.73765759999998,8.0,8653.0,835.0,75.0,718e745606,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2015-06-01 15:58:00
1335059,2013-05-01,22:57:00,"I 440 W & I 65 S, NASHVILLE, TN, 37204",36.1113502,-86.7716763,8.0,6930.0,823.0,53.0,5a2f1d4986,vehicular,False,False,True,warning,,,,False,False,False,False,,AL,,2013,5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2013-05-01 22:57:00
1217889,2013-02-01,03:49:00,"14TH AVE S & MCGAVOCK ST, NASHVILLE, TN, 37203",36.1545987,-86.7890403,8.0,5701.0,811.0,56.0,57f6131079,vehicular,False,False,True,warning,,,,False,False,False,False,,GA,,2013,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2013-02-01 03:49:00
1586909,2014-01-01,16:56:00,"26TH AVE N & BEASLEY ST, NASHVILLE, TN, 37208",36.1687021,-86.81690479999996,6.0,4523.0,613.0,54.0,98912cd716,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,black,male,seatbelt violation,2014-01-01 16:56:00
182297,2010-06-01,08:05:00,"INDIAN WOODS DR & SIOUX TER, MADISON, TN, 37115",36.24950130000001,-86.67823309999999,7.0,1633.0,713.0,47.0,0c43101255,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,"MOTOR OFFICER NO MDC
",2010,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2010-06-01 08:05:00
2231416,2015-08-01,09:19:00,"3100 WOODLAWN DR, NASHVILLE, TN, 37215",36.1239415,-86.8227969,,,,41.0,c05e130f6a,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2015,8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2015-08-01 09:19:00
1525068,2013-11-01,00:17:00,"EVANDER ST & HOLLY ST, NASHVILLE, TN, 37206",36.1753972,-86.74121699999998,2.0,1253.0,213.0,30.0,5849b87aaf,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,TOP / CENTER BRAKE LIGHT - WHITE,2013,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2013-11-01 00:17:00
1755212,2014-06-01,10:20:00,"S 20TH ST & SHELBY A, NASHVILLE, TN, 37206",36.1698461,-86.73592699999998,,,,47.0,6588d17399,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,6,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2014-06-01 10:20:00
2442203,2016-04-01,20:43:00,"1512 HERITAGE VIEW BLVD, MADISON, TN, 37115",36.2684872,-86.7169607,7.0,1765.0,723.0,28.0,5b28387e4f,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,A COMPLAINANT (------------) REPORTED SUBJECTS IN THIS VEHICLE HAD BEEN YELLING AND POSSIBLY FIGHTING IN THE AREA.,2016,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,black,female,investigative stop,2016-04-01 20:43:00
826042,2012-04-01,00:56:00,"DICKERSON PIKE & MERIDIAN ST, NASHVILLE, TN, 37207",36.17825420000001,-86.7722452,2.0,1979.0,221.0,37.0,fb499377e5,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2012-04-01 00:56:00
1761391,2014-06-01,21:30:00,"BASS AVE & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.07105429999999,-86.72325450000002,3.0,8701.0,321,21.0,a07d1d7733,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,unknown,female,moving traffic violation,2014-06-01 21:30:00
2020035,2015-02-01,13:05:00,"110 HART LN, NASHVILLE, TN, 37207",36.22119989999999,-86.75943840000002,2,1887.0,223,33.0,c1a1b04631,vehicular,False,True,True,citation,,,,False,False,False,False,,TN,"DEFENDANT WAS OBSERVED OPERATING A MOTOR VEHICLE ON PUBLIC ROADWAY, DEFENDANT WAS STOPPED ON A SEATBELT VIOLATION.  DEFENDANT'S DRIVING PRIVILEGES' WERE VERIFIED THROUGH ARM'S CURRENT STATUS 'REVOKED'.  DEFENDANT WAS CITED FOR VIOLATION.",2015,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,black,male,seatbelt violation,2015-02-01 13:05:00
2157964,2015-06-01,11:05:00,"622 8TH AVE S, NASHVILLE, TN, 37203",36.151039,-86.778875,4.0,4009.0,423.0,32.0,315048466f,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2015-06-01 11:05:00
2434624,2016-04-01,18:20:00,"LEBANON PIKE & OLD HICKORY BLVD, HERMITAGE, TN, 37076",36.1984469,-86.62019959999998,5.0,9613.0,521.0,22.0,766a98473e,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2016,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,black,male,seatbelt violation,2016-04-01 18:20:00
1415060,2013-08-01,23:05:00,"CHURCH ST & PRINTERS ALY, NASHVILLE, TN, 37201",36.1639804,-86.77835639999998,4.0,4131.0,415.0,29.0,c2c3365672,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,headlight out,2013,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2013-08-01 23:05:00
1369908,2013-07-01,00:38:00,"I 440  W & WOODLAWN DR, , TN, 37212",36.1275635,-86.8438434,,,,30.0,c4184931e7,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2013-07-01 00:38:00
378945,2011-03-01,02:21:00,"198 HAYWOOD LN, NASHVILLE, TN, 37211",36.069915,-86.693372,3.0,8707.0,321.0,29.0,392b1090b2,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2011,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2011-03-01 02:21:00
604149,2011-09-01,12:32:00,"1200 DICKERSON PIKE, NASHVILLE, TN, 37207",36.1922718,-86.7730363,2.0,1913.0,221.0,30.0,5e5cf77af0,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,white,male,seatbelt violation,2011-09-01 12:32:00
1899243,2014-10-01,11:02:00,"I 40 W & SPENCE LN, NASHVILLE, TN, 37210",36.137011,-86.72495599999998,5.0,9006.0,513.0,36.0,498350de5b,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,I WAS RUNNING STATIONARY LASER ON THE SHOULDER OF I -- W AT BRILEY N ENTRY TO --.  I OBSERVED THE DEFENDANT DRIVING AT A HIGH RATE OF SPEED IN THE - LN.  I CONFIRMED THE DEFENDANT'S SPEED WITH MY LASER AT -- MPH IN A -- MPH ZONE AT --- FT.,2014,10,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2014-10-01 11:02:00
2711755,2017-04-01,23:55:00,"255 OLD HICKORY BLVD, NASHVILLE, TN, 37205",36.07926060000001,-86.91970250000001,1.0,4903.0,121.0,21.0,a78a8696a9,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2017,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2017-04-01 23:55:00
3029996,2018-08-01,01:50:00,"7TH AVE N & JEFFERSON ST, NASHVILLE, TN, 37208",36.17360410000001,-86.79010559999998,6.0,4305.0,617.0,21.0,780f1a0e58,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2018,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2018-08-01 01:50:00
2588508,2016-10-01,22:52:00,"E TRINITY LN & PITTWAY DR, , , 37207",36.2047784,-86.75116919999998,,,,40.0,d3fe386ea8,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2016,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,hispanic,male,safety violation,2016-10-01 22:52:00
1058700,2012-10-01,15:18:00,"BONNABROOK DR & LEBANON PIKE, HERMITAGE, TN, 37076",36.1917318,-86.62476819999998,5.0,9531.0,521.0,33.0,1804300122,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2012-10-01 15:18:00
1617032,2014-02-01,07:25:00,"19TH AVE N & JO JOHNSTON AVE, NASHVILLE, TN, 37203",36.160126,-86.802759,6.0,5357.0,615.0,23.0,57f6131079,vehicular,True,False,True,arrest,0.0,0.0,0.0,False,True,True,True,other,VA,,2014,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2014-02-01 07:25:00
1698459,2014-04-01,08:46:00,"189 HAYWOOD LN, NASHVILLE, TN, 37211",36.069455,-86.69328929999998,3.0,8709.0,321.0,32.0,77edf3dc3b,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,black,female,investigative stop,2014-04-01 08:46:00
2207408,2015-07-01,12:57:00,"MAINSTREAM DR & ROSA L PARKS BLVD, NASHVILLE, TN, 37228",36.1925005,-86.8157343,6.0,4483.0,611.0,19.0,0c43101255,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2015-07-01 12:57:00
1562278,2013-05-01,15:53:00,"HWY 45 & KATE ST, MADISON, TN, 37115",36.2639255,-86.70739440000001,7.0,1701.0,715.0,43.0,9a70a45e75,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2013-05-01 15:53:00
2753375,2017-06-01,10:54:00,"HAYSBORO AVE & LOG CABIN RD, NASHVILLE, TN, 37216",36.2306038,-86.71871259999998,2.0,1503.0,217.0,29.0,e7099bc91c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2017,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2017-06-01 10:54:00
1933221,2014-11-01,01:04:00,"ELLIOTT AVE & WEDGEWOOD AVE, NASHVILLE, TN, 37203",36.1345309,-86.78228709999998,8.0,6915.0,823.0,22.0,f5b63ab74a,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2014-11-01 01:04:00
342805,2011-01-01,20:23:00,"1ST AVE N & CHURCH ST, NASHVILLE, TN, 37201",36.1649673,-86.77609179999996,4.0,4101.0,415.0,19.0,4f77b033a4,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2011-01-01 20:23:00
1054458,2012-10-01,17:02:00,"CHESTNUT ST & FORT NEGLEY BLVD, NASHVILLE, TN, 37203",36.1421138,-86.77578530000002,8.0,8017.0,821.0,31.0,d43bc9cc6c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2012-10-01 17:02:00
1970361,2014-12-01,02:37:00,"HILLSBORO PIKE & MATTHEW LN, NASHVILLE, TN, 37215",36.1165266,-86.8105191,1.0,6013.0,117.0,28.0,db6c29e919,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2014-12-01 02:37:00
1304298,2013-05-01,19:51:00,"BRILEY PKWY S & MCGAVOCK PIKE, NASHVILLE, TN, 37214",36.218025,-86.700407,5,9292.0,515,49.0,6761423fb7,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2013,5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2013-05-01 19:51:00
1671884,2014-03-01,10:15:00,"DICKERSON PIKE & HART LN, NASHVILLE, TN, 37207",36.2217001,-86.76168,2.0,1887.0,223.0,43.0,fae11c1b48,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,black,female,vehicle equipment violation,2014-03-01 10:15:00
1888193,2014-10-01,20:27:00,"ABBAY DR & ELYSIAN FIELDS RD, NASHVILLE, , 37211",36.0843479,-86.73973199999998,8.0,8501.0,831.0,42.0,98912cd716,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2014-10-01 20:27:00
256486,2010-11-01,17:33:00,"WHITE BRIDGE PIKE, WEST, TN, 37205",36.1296377,-86.85482089999998,,,,48.0,72900f0117,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,"Tags expired -/----.
",2010,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2010-11-01 17:33:00
2313890,2015-12-01,00:08:00,"NOLENSVILLE PIKE & SWISS AVE, NASHVILLE, TN, 37211",36.0424784,-86.7129346,8.0,8651.0,835.0,28.0,7e361b3cfb,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2015-12-01 00:08:00
1739303,2014-05-01,05:44:00,"HARDING PL & HARDING PL, NASHVILLE, TN, 37205",36.1021902,-86.87026800000002,,4915.0,,41.0,0f15e3f7ed,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2014-05-01 05:44:00
3067986,2018-10-01,08:07:00,"ELM HILL PIKE & FESSLERS LN, NASHVILLE, TN, 37210",36.14466470000001,-86.74402839999998,5.0,8211.0,511.0,36.0,a9b7a026f0,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2018,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2018-10-01 08:07:00
1913183,2014-11-01,12:42:00,"5TH AVE N & GAY ST, NASHVILLE, TN, 37219",36.1678475,-86.78316420000002,4.0,4203.0,411.0,45.0,a341fcca8c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2014-11-01 12:42:00
119090,2010-05-01,20:58:00,"1704 ROSA L PARKS BLVD, NASHVILLE, TN, 37208",36.1812906,-86.79636409999998,6.0,4341.0,617.0,63.0,cc23b83d61,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2010-05-01 20:58:00
1219758,2013-02-01,08:28:00,"12TH AVE N & CHARLOTTE AVE, NASHVILLE, TN, 37203",36.16158400000001,-86.79176149999998,4.0,4151.0,411.0,22.0,a341fcca8c,vehicular,False,False,True,warning,,,,False,False,False,False,,,,2013,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2013-02-01 08:28:00
1633382,2014-04-01,20:04:00,"I 65 S & W TRINITY LN, NASHVILLE, TN, 37207",36.2070447,-86.79159510000002,2.0,3004.0,223,72.0,3dc0ec0fc0,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2014-04-01 20:04:00
873443,2012-05-01,09:08:00,"2326 SMITH SPRINGS RD, NASHVILLE, TN, 37217",36.09664,-86.63736999999998,5.0,8941.0,533.0,32.0,2090ca4211,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2012-05-01 09:08:00
1728214,2014-05-01,02:37:00,"E PALESTINE AVE & S GALLATIN PIKE, MADISON, TN, 37115",36.2494073,-86.7193976,7.0,1507.0,711.0,21.0,0418967821,vehicular,False,True,False,citation,0.0,0.0,0.0,True,True,True,True,consent,TN,,2014,5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2014-05-01 02:37:00
1394462,2013-07-01,09:49:00,"800 PORTER RD, NASHVILLE, TN, 37206",36.1837813,-86.7326042,2.0,1345.0,215.0,50.0,aad9b31737,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,SPEEDING,2013,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2013-07-01 09:49:00
2921685,2018-02-01,00:13:00,"2011 8TH AVE S, NASHVILLE, TN, 37204",36.133376,-86.7795575,8.0,6919.0,823.0,21.0,22d2be2b0c,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2018,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,white,female,registration,2018-02-01 00:13:00
978880,2012-08-01,09:46:00,"GALLATIN PIKE & GREENFIELD AVE, NASHVILLE, TN, 37216",36.21093070000001,-86.73305909999998,2.0,1817.0,225.0,61.0,71b1dbbd63,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2012-08-01 09:46:00
894923,2012-06-01,13:29:00,"BELL RD & BLUE HOLE RD, ANTIOCH, TN, 37013",36.0457235,-86.6743554,3.0,8721.0,325.0,52.0,510bac8bed,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2012-06-01 13:29:00
1269482,2013-04-01,20:28:00,"419 HARDING PL, NASHVILLE, TN, 37211",36.0782984,-86.72774620000001,8.0,8609.0,831.0,28.0,350bac3344,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,white,male,safety violation,2013-04-01 20:28:00
2635009,2016-08-01,01:25:00,"GALLATIN AVE & MANSFIELD ST, NASHVILLE, TN, 37206",36.1813291,-86.74940440000002,2.0,1939.0,227.0,38.0,e143bf684a,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,RAN BLINKING RED LIGHT,2016,8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2016-08-01 01:25:00
1769773,2014-06-01,13:55:00,"N GALLATIN PIKE & TWIN HILLS DR, MADISON, TN, 37115",36.3021576,-86.6927245,,,,35.0,1d2836b079,vehicular,False,False,True,warning,0.0,0.0,0.0,False,True,False,True,plain view,TN,,2014,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2014-06-01 13:55:00
895858,2012-06-01,07:18:00,"1700 DR D B TODD JR BLVD, NASHVILLE, TN, 37208",36.1762308,-86.80910899999998,6.0,4455.0,613.0,62.0,cbaf8cc4c2,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2012-06-01 07:18:00
2182052,2015-07-01,09:07:00,"16TH ST & HADLEY AVE, OLD HICKORY, TN, 37138",36.2543143,-86.64782070000004,5,9709.0,525,55.0,f6e5e4b4bc,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2015-07-01 09:07:00
987441,2012-08-01,19:14:00,"KEMPER DR N & WESTCHESTER DR, MADISON, TN, 37115",36.2653912,-86.75027840000001,7.0,2039.0,725.0,32.0,cccd043657,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,white,female,seatbelt violation,2012-08-01 19:14:00
917592,2012-06-01,22:00:00,"HARDING PL & TRAVELERS INN DR, NASHVILLE, TN, 37211",36.08492469999999,-86.7034051,3.0,8705.0,321.0,36.0,1d17ac8627,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,asian/pacific islander,female,vehicle equipment violation,2012-06-01 22:00:00
2045627,2015-03-01,00:13:00,"35TH AVE N & CHARLOTTE AVE, NASHVILLE, TN, 37209",36.1527549,-86.82668609999996,1,5241.0,113,47.0,caa3563d90,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,WARNING FOR LICENSE PLATE LIGHT,2015,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2015-03-01 00:13:00
192900,2010-08-01,01:18:00,"NOLENSVILLE PIKE & WELSHWOOD DR, NASHVILLE, TN, 37211",36.0825966,-86.72723140000002,3.0,8445.0,317.0,18.0,e865e1c625,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,asian/pacific islander,female,vehicle equipment violation,2010-08-01 01:18:00
367346,2011-02-01,05:57:00,"BELL FORGE PKWY & MOUNT VIEW RD, ANTIOCH, TN, 37013",36.0449984,-86.6456886,3.0,8863.0,333.0,47.0,b423a06a7b,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,black,female,vehicle equipment violation,2011-02-01 05:57:00
238039,2010-10-01,02:48:00,"LEBANON PIKE & SPENCE LN, NASHVILLE, TN, 37210",36.153508,-86.721171,5.0,9019.0,513.0,25.0,63295b6591,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2010-10-01 02:48:00
454776,2011-05-01,02:14:00,"481 OLD HICKORY BLVD, OLD HICKORY, TN, 37138",36.2660022,-86.65080019999998,5.0,9705.0,525.0,28.0,88ef34d431,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2011-05-01 02:14:00
1270588,2013-04-01,01:27:00,"18TH AVE S & DIVISION ST, NASHVILLE, TN, 37203",36.1514072,-86.79423779999998,8.0,5705.0,811.0,43.0,e8583fbb05,vehicular,False,False,True,warning,0.0,0.0,0.0,True,True,True,True,consent,TN,,2013,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2013-04-01 01:27:00
218934,2010-09-01,22:36:00,"NOLENSVILLE PIKE, WOODBINE, TN, 37211",36.1127243,-86.7461308,,,,34.0,e65b4cea4d,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,9,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2010-09-01 22:36:00
